"mould","atelic","atelic","atelic"
"overthrowing","telic","telic","telic"
"subtracted","dummy_t","telic","telic"
"declared","telic","telic","telic"
"total","telic","telic","telic"
"speculate","atelic","atelic","atelic"
"displace","telic","telic","telic"
"conferred","telic","telic","telic"
"recovered","telic","telic","telic"
"stumbled","telic","telic","telic"
"cooperating","atelic","atelic","atelic"
"stooped","telic","telic","telic"
"exonerate","telic","telic","telic"
"lecturing","atelic","atelic","atelic"
"reached","telic","telic","telic"
"elicit","telic","telic","telic"
"pinpoint","telic","telic","telic"
"unmade","telic","telic","telic"
"transgress","telic","telic","telic"
"decamped","telic","telic","telic"
"ignite","telic","telic","telic"
"hired","telic","telic","telic"
"suing","telic","telic","telic"
"ameliorate","telic","telic","telic"
"heals","telic","telic","telic"
"cocked","telic","telic","telic"
"quake","atelic","atelic","atelic"
"summed","telic","telic","telic"
"pierce","telic","telic","telic"
"Pull","telic","telic","telic"
"transmuted","telic","telic","telic"
"choked","telic","telic","telic"
"sank","telic","telic","telic"
"thinning","atelic","atelic","atelic"
"weaken","atelic","atelic","atelic"
"wheeling","atelic","atelic","atelic"
"boxed","telic","telic","telic"
"fight","atelic","atelic","atelic"
"brightened","telic","telic","telic"
"teach","telic","telic","telic"
"molesting","telic","telic","telic"
"hustle","telic","telic","telic"
"delve","telic","telic","telic"
"demonstrate","telic","telic","telic"
"stoked","telic","telic","telic"
"sacked","telic","telic","telic"
"bowed","telic","telic","telic"
"hissing","atelic","atelic","atelic"
"strengthened","telic","telic","telic"
"brake","telic","telic","telic"
"unscrewed","telic","telic","telic"
"imprinted","telic","telic","telic"
"deny","telic","telic","telic"
"wrested","telic","telic","telic"
"advertise","atelic","atelic","atelic"
"scourged","telic","telic","telic"
"switched","telic","telic","telic"
"inflicting","telic","telic","telic"
"tucked","telic","telic","telic"
"shrieked","telic","telic","telic"
"sauntered","atelic","atelic","atelic"
"apologise","telic","telic","telic"
"pumped","telic","telic","telic"
"storm","telic","telic","telic"
"cringed","telic","telic","telic"
"dive","telic","telic","telic"
"acquaint","telic","telic","telic"
"knitting","atelic","atelic","atelic"
"extracted","telic","telic","telic"
"adopt","telic","telic","telic"
"devastate","telic","telic","telic"
"injure","telic","telic","telic"
"improved","telic","telic","telic"
"fracturing","telic","telic","telic"
"tugs","atelic","atelic","atelic"
"twisting","atelic","atelic","atelic"
"uncovered","telic","telic","telic"
"forfeit","telic","telic","telic"
"snows","atelic","atelic","atelic"
"burnt","telic","telic","telic"
"belittling","telic","telic","telic"
"lessen","telic","telic","telic"
"fondle","atelic","atelic","atelic"
"reverting","telic","telic","telic"
"gored","telic","telic","telic"
"pack","telic","telic","telic"
"cheat","atelic","atelic","atelic"
"backfired","telic","telic","telic"
"busted","telic","telic","telic"
"jostling","atelic","atelic","atelic"
"remitted","telic","telic","telic"
"plundered","telic","telic","dummy_t"
"tutored","atelic","atelic","atelic"
"availed","telic","telic","telic"
"supply","telic","telic","telic"
"marrying","telic","telic","telic"
"produce","atelic","atelic","atelic"
"swapped","telic","telic","telic"
"probe","telic","telic","telic"
"docked","telic","telic","telic"
"rejoined","telic","telic","telic"
"botching","telic","telic","telic"
"infringing","telic","telic","telic"
"wake","telic","telic","telic"
"cried","telic","telic","telic"
"annulled","telic","telic","telic"
"ladling","telic","telic","telic"
"disabling","telic","telic","telic"
"interred","telic","telic","telic"
"resuscitated","telic","telic","telic"
"merged","telic","telic","telic"
"wounded","telic","telic","telic"
"reconcile","telic","telic","telic"
"deteriorated","telic","telic","telic"
"crawled","atelic","atelic","atelic"
"pinned","telic","telic","telic"
"blackmail","atelic","atelic","atelic"
"question","atelic","atelic","atelic"
"accosted","telic","telic","telic"
"raised","telic","telic","telic"
"infiltrated","telic","telic","telic"
"denounced","telic","telic","telic"
"tidied","telic","telic","telic"
"dismissed","telic","telic","telic"
"sneaking","telic","telic","telic"
"splinter","telic","telic","telic"
"detracting","telic","telic","telic"
"designed","telic","telic","telic"
"totted","telic","telic","telic"
"landed","telic","telic","telic"
"roasted","telic","telic","telic"
"disintegrate","telic","telic","telic"
"extricated","telic","telic","telic"
"cut","telic","telic","telic"
"pace","atelic","atelic","atelic"
"save","telic","telic","telic"
"butt","telic","telic","telic"
"tempt","telic","telic","telic"
"mute","telic","telic","telic"
"vanquished","telic","telic","telic"
"peel","telic","telic","telic"
"allude","telic","telic","telic"
"installed","telic","telic","telic"
"located","telic","telic","telic"
"resurrected","telic","telic","telic"
"resign","telic","telic","telic"
"sketch","telic","telic","telic"
"snubbed","telic","telic","telic"
"exclaimed","telic","telic","telic"
"impugning","telic","dummy_t","telic"
"plies","telic","telic","telic"
"twirl","atelic","atelic","atelic"
"rectify","telic","telic","telic"
"let","telic","telic","telic"
"pleaded","atelic","atelic","atelic"
"void","telic","telic","telic"
"top","telic","telic","telic"
"dethroned","telic","telic","telic"
"convey","telic","telic","telic"
"forecast","telic","telic","telic"
"stated","telic","telic","telic"
"enrolled","telic","telic","telic"
"pressed","telic","telic","telic"
"coached","atelic","atelic","atelic"
"redeemed","telic","telic","telic"
"responding","telic","telic","telic"
"heating","telic","telic","telic"
"transcribed","telic","telic","telic"
"sighed","telic","telic","telic"
"splice","telic","telic","telic"
"debauched","telic","telic","telic"
"thwarted","telic","telic","telic"
"immerse","telic","telic","telic"
"alerted","telic","telic","telic"
"coax","telic","telic","telic"
"bounded","telic","telic","telic"
"stiffened","telic","telic","telic"
"overturned","telic","telic","telic"
"bid","telic","telic","telic"
"clasped","telic","telic","telic"
"depressed","telic","telic","telic"
"sign","telic","telic","telic"
"claim","telic","telic","telic"
"clamber","telic","telic","telic"
"break","telic","telic","telic"
"scrambled","atelic","atelic","atelic"
"fasten","telic","telic","telic"
"postpone","telic","telic","telic"
"parry","telic","telic","telic"
"change","telic","telic","telic"
"joined","telic","telic","telic"
"dined","telic","telic","telic"
"coagulated","telic","telic","telic"
"issued","telic","telic","telic"
"announced","telic","telic","telic"
"contested","telic","telic","telic"
"undressed","telic","telic","telic"
"spied","atelic","atelic","atelic"
"surveying","atelic","atelic","atelic"
"confided","telic","telic","telic"
"drank","telic","telic","telic"
"gamble","atelic","atelic","atelic"
"avoided","telic","telic","telic"
"stroking","atelic","atelic","atelic"
"clanged","telic","telic","telic"
"slumped","telic","telic","telic"
"level","telic","telic","telic"
"fulfill","telic","telic","telic"
"license","telic","telic","telic"
"established","telic","telic","telic"
"salving","telic","telic","telic"
"renewed","telic","telic","telic"
"incarcerated","telic","telic","telic"
"download","telic","telic","telic"
"retrieve","telic","telic","telic"
"recede","telic","telic","telic"
"burst","telic","telic","telic"
"sic","telic","telic","telic"
"delegate","telic","telic","telic"
"lowered","telic","telic","telic"
"coated","telic","telic","telic"
"shuffle","telic","telic","telic"
"condescend","telic","telic","telic"
"split","telic","telic","telic"
"wrenched","telic","telic","telic"
"plod","atelic","atelic","atelic"
"frame","telic","telic","telic"
"counter","telic","telic","telic"
"drew","telic","telic","telic"
"disburse","telic","telic","telic"
"saluted","telic","telic","telic"
"withdrew","telic","telic","telic"
"skirted","telic","telic","telic"
"diffuses","atelic","atelic","atelic"
"disembark","telic","telic","telic"
"appraised","telic","telic","telic"
"dissolve","telic","telic","telic"
"report","telic","telic","telic"
"assigned","telic","telic","telic"
"pre-empted","telic","telic","telic"
"razed","telic","telic","telic"
"eavesdropping","atelic","atelic","atelic"
"cancel","telic","telic","telic"
"discuss","atelic","atelic","atelic"
"overdo","atelic","atelic","atelic"
"ricocheted","telic","telic","telic"
"unfurled","telic","telic","telic"
"service","atelic","atelic","atelic"
"address","telic","telic","telic"
"imitating","atelic","atelic","atelic"
"authorize","telic","telic","telic"
"tip","telic","telic","telic"
"wiped","telic","telic","telic"
"mustered","telic","telic","telic"
"rescind","telic","telic","telic"
"evaporated","telic","telic","telic"
"flipped","telic","telic","telic"
"chilled","telic","telic","telic"
"rearranged","telic","telic","telic"
"rehoused","telic","telic","telic"
"upraised","telic","telic","telic"
"spoil","telic","telic","telic"
"minced","telic","telic","telic"
"bemoan","atelic","atelic","atelic"
"tinker","dummy_t","telic","telic"
"patted","telic","telic","telic"
"ascended","telic","telic","telic"
"order","telic","telic","telic"
"SET","telic","telic","telic"
"resulted","telic","telic","telic"
"emptied","telic","telic","telic"
"experimented","atelic","atelic","atelic"
"murdered","telic","telic","telic"
"commissioned","telic","telic","telic"
"kidnapped","telic","telic","telic"
"reimburse","telic","telic","telic"
"disbanded","telic","telic","telic"
"photographed","telic","telic","telic"
"implemented","telic","telic","telic"
"wrapped","telic","telic","telic"
"wrestled","atelic","atelic","atelic"
"muff","telic","telic","telic"
"repositioned","telic","telic","telic"
"achieve","telic","telic","telic"
"devise","telic","telic","telic"
"overwhelm","telic","telic","telic"
"corrected","telic","telic","telic"
"enlarged","telic","telic","telic"
"pawing","atelic","atelic","atelic"
"ushered","telic","telic","telic"
"perform","atelic","atelic","atelic"
"averted","telic","telic","telic"
"dawned","telic","telic","telic"
"resolved","telic","telic","telic"
"constricted","telic","telic","telic"
"flop","telic","telic","telic"
"police","atelic","atelic","atelic"
"sniffed","telic","telic","telic"
"outstrip","telic","telic","dummy_t"
"laughing","atelic","atelic","atelic"
"roll","atelic","atelic","atelic"
"interjected","telic","telic","telic"
"frustrating","telic","telic","telic"
"revived","telic","telic","telic"
"dismounted","telic","telic","telic"
"conceded","telic","telic","telic"
"harmed","telic","telic","telic"
"misappropriated","telic","telic","telic"
"mulling","atelic","atelic","atelic"
"turned","telic","telic","telic"
"incinerate","telic","telic","telic"
"reproached","telic","telic","telic"
"handed","telic","telic","telic"
"yowl","atelic","atelic","atelic"
"EVACUATE","telic","telic","telic"
"punctured","telic","telic","telic"
"pocketing","telic","telic","telic"
"quieted","telic","telic","telic"
"rebuilt","telic","telic","telic"
"listed","telic","telic","telic"
"elected","telic","telic","telic"
"winked","telic","telic","telic"
"injected","telic","telic","telic"
"bumped","telic","telic","telic"
"dispersed","telic","telic","telic"
"clicked","telic","telic","telic"
"exterminate","telic","telic","telic"
"calculate","telic","telic","telic"
"pervert","telic","telic","telic"
"objected","telic","telic","telic"
"proffered","telic","telic","telic"
"emancipated","telic","telic","telic"
"removed","telic","telic","telic"
"paid","telic","telic","telic"
"throbbed","atelic","atelic","atelic"
"rambled","atelic","atelic","atelic"
"picked","telic","telic","telic"
"overstated","telic","telic","telic"
"trudging","atelic","atelic","atelic"
"concluded","telic","telic","telic"
"enforce","telic","telic","telic"
"flunked","telic","telic","telic"
"ranged","atelic","atelic","atelic"
"dressed","telic","telic","telic"
"contrived","telic","telic","telic"
"tagged","atelic","atelic","atelic"
"challenged","telic","telic","telic"
"filtered","telic","telic","telic"
"unearth","telic","telic","telic"
"awarded","telic","telic","telic"
"tightened","telic","telic","telic"
"flexed","telic","telic","telic"
"noted","telic","telic","telic"
"cease","telic","telic","telic"
"replayed","telic","telic","telic"
"emit","telic","telic","telic"
"collaring","telic","telic","telic"
"recall","telic","telic","telic"
"flagged","telic","telic","telic"
"surmount","telic","telic","telic"
"condensed","telic","telic","telic"
"simulates","atelic","atelic","atelic"
"scrolled","telic","telic","telic"
"foraging","atelic","atelic","atelic"
"blown","telic","telic","telic"
"segued","telic","telic","telic"
"practise","atelic","atelic","atelic"
"drape","telic","telic","telic"
"contracted","telic","telic","telic"
"tan","telic","telic","telic"
"delude","atelic","atelic","atelic"
"disprove","telic","telic","telic"
"lifted","telic","telic","telic"
"come","telic","telic","telic"
"sent","telic","telic","telic"
"rocked","telic","telic","telic"
"roared","telic","telic","telic"
"constrained","telic","telic","telic"
"suggested","telic","telic","telic"
"disarticulated","telic","telic","telic"
"assess","telic","telic","telic"
"forced","telic","telic","telic"
"abridged","telic","telic","telic"
"derived","telic","telic","telic"
"flay","telic","telic","telic"
"leaps","telic","telic","telic"
"canned","telic","telic","telic"
"substantiated","telic","telic","telic"
"gambol","atelic","atelic","atelic"
"smooth","telic","telic","telic"
"reaffirm","telic","telic","telic"
"vibrating","atelic","atelic","atelic"
"created","telic","telic","telic"
"alarm","telic","telic","telic"
"suffused","telic","telic","telic"
"climaxed","telic","telic","telic"
"date","atelic","atelic","atelic"
"assert","telic","telic","telic"
"leaked","atelic","atelic","atelic"
"purr","atelic","atelic","atelic"
"apologize","telic","telic","telic"
"tapped","telic","telic","telic"
"review","telic","telic","telic"
"dispute","telic","telic","telic"
"copied","telic","telic","telic"
"uttering","telic","telic","telic"
"help","atelic","atelic","atelic"
"emphasise","telic","telic","telic"
"blot","telic","telic","telic"
"renamed","telic","telic","telic"
"readjusted","telic","telic","telic"
"exiled","telic","telic","telic"
"leaned","telic","telic","telic"
"plight","telic","telic","telic"
"linked","telic","telic","telic"
